SOLVER,BENCHMARK,DESC,STATUS
ZipRewrite,nat/add_assoc_1var_10occ/20,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/21,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/22,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/23,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/24,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/25,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/26,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/27,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/28,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/29,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/3,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/30,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/31,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/32,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/33,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/34,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/35,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/36,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/37,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/38,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/39,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/4,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/40,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/41,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/42,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/43,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/44,,FAILED
ZipRewrite,nat/add_assoc_1var_10occ/45,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/46,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/47,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/48,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/49,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/5,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/6,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/7,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/8,,SOLVED
ZipRewrite,nat/add_assoc_1var_10occ/9,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/0,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/1,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/10,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/11,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/12,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/13,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/14,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/15,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/16,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/17,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/18,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/19,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/2,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/20,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/21,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/22,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/23,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/24,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/25,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/26,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/27,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/28,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/29,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/3,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/30,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/31,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/32,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/33,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/34,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/35,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/36,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/37,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/38,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/39,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/4,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/40,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/41,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/42,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/43,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/44,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/45,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/46,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/47,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/48,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/49,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/5,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/6,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/7,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/8,,SOLVED
ZipRewrite,nat/leq_1var_5_7occ/9,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/0,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/1,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/10,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/11,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/12,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/13,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/14,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/15,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/16,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/17,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/18,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/19,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/2,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/20,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/21,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/22,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/23,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/24,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/25,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/26,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/27,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/28,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/29,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/3,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/30,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/31,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/32,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/33,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/34,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/35,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/36,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/37,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/38,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/39,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/4,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/40,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/41,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/42,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/43,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/44,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/45,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/46,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/47,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/48,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/49,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/5,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/6,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/7,,FAILED
ZipRewrite,nat/add_mix_2var_5occ/8,,SOLVED
ZipRewrite,nat/add_mix_2var_5occ/9,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/0,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/1,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/10,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/11,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/12,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/13,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/14,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/15,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/16,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/17,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/18,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/19,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/2,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/20,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/21,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/22,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/23,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/24,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/25,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/26,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/27,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/28,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/29,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/3,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/30,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/31,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/32,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/33,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/34,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/35,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/36,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/37,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/38,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/39,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/4,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/40,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/41,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/42,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/43,,SOLVED
ZipRewrite,nat/add_mix_4var_4occ/44,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/45,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/46,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/47,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/48,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/49,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/5,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/6,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/7,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/8,,FAILED
ZipRewrite,nat/add_mix_4var_4occ/9,,FAILED
ZipRewrite,nat/add_assoc_1var_3occ/0,,SOLVED
ZipRewrite,nat/leq_1var_1_4occ/0,,SOLVED
ZipRewrite,nat/leq_1var_1_4occ/1,,SOLVED
ZipRewrite,nat/leq_1var_1_4occ/2,,SOLVED
ZipRewrite,nat/leq_1var_1_4occ/3,,SOLVED
ZipRewrite,nat/leq_1var_1_4occ/4,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/0,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/1,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/10,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/11,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/12,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/13,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/14,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/15,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/16,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/17,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/18,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/19,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/2,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/20,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/21,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/22,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/23,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/24,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/25,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/26,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/27,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/28,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/29,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/3,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/30,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/31,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/32,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/33,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/34,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/35,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/36,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/37,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/38,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/39,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/4,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/40,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/41,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/42,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/43,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/44,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/45,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/46,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/47,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/48,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/49,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/5,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/6,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/7,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/8,,SOLVED
ZipRewrite,nat/leq_1var_4_6occ/9,,SOLVED
ZipRewrite,nat/add_s_zero_mix_30/0,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/1,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/10,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/11,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/12,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/13,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/14,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/15,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/16,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/17,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/18,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/19,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/2,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/20,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/21,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/22,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/23,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/24,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/25,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/26,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/27,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/28,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/29,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/3,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/30,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/31,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/32,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/33,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/34,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/35,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/36,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/37,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/38,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/39,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/4,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/40,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/41,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/42,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/43,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/44,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/45,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/46,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/47,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/48,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/49,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/5,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/6,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/7,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/8,,FAILED
ZipRewrite,nat/add_s_zero_mix_30/9,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/0,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/1,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/10,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/11,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/12,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/13,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/14,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/15,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/16,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/17,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/18,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/19,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/2,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/20,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/21,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/22,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/23,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/24,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/25,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/26,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/27,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/28,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/29,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/3,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/30,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/31,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/32,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/33,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/34,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/35,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/36,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/37,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/38,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/39,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/4,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/40,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/41,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/42,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/43,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/44,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/45,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/46,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/47,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/48,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/49,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/5,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/6,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/7,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/8,,FAILED
ZipRewrite,nat/add_mix_3var_7occ/9,,FAILED
ZipRewrite,nat/mul_comm/0,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/0,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/1,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/10,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/11,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/12,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/13,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/14,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/15,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/16,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/17,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/18,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/19,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/2,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/20,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/21,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/22,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/23,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/24,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/25,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/26,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/27,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/28,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/29,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/3,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/30,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/31,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/32,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/33,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/34,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/35,,SOLVED
ZipRewrite,nat/add_mix_5var_6occ/36,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/37,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/38,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/39,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/4,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/40,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/41,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/42,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/43,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/44,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/45,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/46,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/47,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/48,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/49,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/5,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/6,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/7,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/8,,FAILED
ZipRewrite,nat/add_mix_5var_6occ/9,,FAILED
ZipRewrite,nat/add_s_1var_2occ/0,,SOLVED
ZipRewrite,nat/add_s_1var_2occ/1,,SOLVED
ZipRewrite,nat/leq_1var_1_2occ/0,,FAILED
ZipRewrite,nat/leq_1var_4_4occ/0,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/1,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/10,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/11,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/12,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/13,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/14,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/15,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/16,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/17,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/18,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/19,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/2,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/3,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/4,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/5,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/6,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/7,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/8,,SOLVED
ZipRewrite,nat/leq_1var_4_4occ/9,,SOLVED
ZipRewrite,nat/add_s_zero_mix_15/0,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/1,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/10,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/11,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/12,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/13,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/14,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/15,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/16,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/17,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/18,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/19,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/2,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/20,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/21,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/22,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/23,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/24,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/25,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/26,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/27,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/28,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/29,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/3,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/30,,FAILED
ZipRewrite,nat/add_s_zero_mix_15/31,,FAILED
